_u1.systype,_u1.region,_u1.team,_u1.hdvoice_valid_user_cnt,_u1.lte_valid_user_cnt,_u1.new_hdv_cfi_value,_u1.new_hdv_cfi_qoe1_value,_u1.new_hdv_cfi_qoe2_value,_u1.new_hdv_cfi_qoe3_value,_u1.new_hdv_cfi_qoe4_value,_u1.new_hdv_cfi_qoe1_qos1_value,_u1.new_hdv_cfi_qoe1_qos2_value,_u1.new_hdv_cfi_qoe2_qos1_value,_u1.new_hdv_cfi_qoe3_qos1_value,_u1.new_hdv_cfi_qoe4_qos1_value,_u1.new_hdv_cfi_qoe4_qos2_value,_u1.new_hdv_cfi_qoe4_qos3_value,_u1.new_hdv_cfi_qoe1_qos3_value,_u1.new_hdv_cfi_qoe1_qos4_value,_u1.new_data_cfi_value,_u1.new_data_nei_qoe1_value,_u1.new_data_nei_qoe2_value,_u1.new_data_cfi_qoe3_value,_u1.new_data_cfi_qoe4_value,_u1.new_data_cfi_qoe5_value,_u1.new_data_cfi_qoe1_qos1_value,_u1.new_data_cfi_qoe1_qos2_value,_u1.new_data_cfi_qoe1_qos3_value,_u1.new_data_cfi_qoe1_qos4_value,_u1.new_data_cfi_qoe1_qos5_value,_u1.new_data_cfi_qoe2_qos1_value,_u1.new_data_cfi_qoe2_qos2_value,_u1.new_data_cfi_qoe2_qos3_value,_u1.new_data_cfi_qoe3_qos1_value,_u1.new_data_cfi_qoe3_qos2_value,_u1.new_data_cfi_qoe4_qos1_value,_u1.new_data_cfi_qoe5_qos1_value,_u1.new_data_cfi_qoe5_qos2_value,_u1.new_data_cfi_qoe5_qos3_value,_u1.new_data_sei_qoe1_value,_u1.new_data_sei_qoe2_value,_u1.new_data_cei_qoe1_qos8_value,_u1.new_data_cei_qoe2_qos1_value,_u1.new_data_cei_qoe2_qos2_value,_u1.new_data_cei_qoe2_qos3_value,_u1.new_data_cfi_qoe1_qos6_value,_u1.new_data_cfi_qoe2_qos6_value,_u1.hdv_bad_user_cnt,_u1.lte_bad_user_cnt,_u1.hdv_bad_valid_user_cnt,_u1.lte_bad_valid_user_cnt,_u1.new_data_nei_value,_u1.new_data_sei_value,_u1.wcdr_cei_value,_u1.dt
4G,강북,종로팀,199106.0,471533.0,84.06696074647002,85.81588611779303,85.66268627395804,79.4304758778386,85.35879471629036,98.34349778334821,89.26517980634915,99.61687296751786,79.4304758778386,85.74320956736307,99.55166729469032,99.59465808269125,98.79589692032368,99.49183466217507,84.85855149944321,90.41189925210247,85.1310298709371,84.90958649680336,81.24547112671021,87.07407417346182,91.29073229127987,89.3175484134356,96.99628073756618,99.69369020131629,95.77255373776147,99.32707558410775,88.67147760774213,99.30502057045247,84.90958649680336,86.9104,81.24547112671021,90.35036721162214,96.76602437938631,99.59465808269125,82.71811244303967,84.54278308193079,99.8935342792916,99.98373620288498,99.96471019844658,99.7937344538983,99.0373250196161,96.65766349075066,650.0,449.0,650.0,449.0,86.88164744832619,82.83545555056023,94.36846679196887,2.0220914E7
4G,전남,제주팀,96248.0,147581.0,83.82194718423605,86.6268928743345,85.68453384632767,81.59357597967087,81.3827860366112,98.27702354092331,89.35722847988957,99.59084497588793,81.59357597967087,81.79791369070317,99.49249603643722,99.49985260440023,99.4669838393576,99.54571247028287,83.5419691131182,88.16827376394154,84.3002235367062,82.87222842324404,81.54912478378328,83.23322755388541,88.77928215871685,90.31861665601568,96.7377983927716,99.85890009737999,94.78088031018764,99.40191825814698,87.46810668753012,98.4006358593622,82.87222842324404,86.3644,81.54912478378328,86.76349556611653,96.41336872304402,99.49985260440023,82.69533153859227,83.07689339800076,99.95107257716103,99.98857800156578,99.99512397547731,99.41155925171056,99.31176691237155,96.95813087869075,316.0,214.0,316.0,214.0,84.6434883194443,82.4404499067921,91.26814878444895,2.0220914E7
4G,경남,울산팀,216640.0,333094.0,85.12502646686231,87.83553442553708,85.42836962960857,82.00120141018739,85.2350004021162,98.87043949872371,90.10831402051495,99.5542213501787,82.00120141018739,85.42954744649744,99.7722719478257,99.61435560290626,99.51558310206218,99.60341029777702,84.53074326005566,90.23598493928479,85.56101633420181,83.7649830423439,80.58211375202063,88.1301873199142,91.093599975384,89.05049707462422,97.21559521691371,99.91264344235717,94.95328117202652,99.4598650186238,89.82564553695055,98.52312092973584,83.7649830423439,86.2772,80.58211375202063,90.07829319539219,98.21608411026057,99.61435560290626,82.13016847539167,83.70304860611311,99.96973166913533,99.98172081548131,99.9969700861082,99.48823648866397,99.05853425890407,95.76961074135896,633.0,489.0,633.0,489.0,86.92304290893617,82.13844361117513,92.05875323768798,2.0220914E7
4G,인천,남인천팀,307837.0,558107.0,82.39623022206929,85.13720960966768,85.68278948670832,75.88449445159928,82.88042734030186,98.79674195663435,88.10942188371416,99.5397447202544,75.88449445159928,83.28510554110711,99.51410495529058,99.6327364055854,98.81329922834078,99.46848083958864,83.55320576168901,90.16173988877485,84.9687312824763,83.73405121373919,80.04637662948906,84.79412137322532,90.95976315598124,86.7936999831392,97.19180596277802,99.63272550614329,94.85344472534256,99.28482230603454,88.75277940601168,99.38086595863525,83.73405121373919,-100.0,80.04637662948906,88.1563929497361,96.54057341075531,99.6327364055854,79.72104316666179,83.80783195532152,99.87223334368807,99.9865240590851,99.94829574103765,99.74302830320183,99.1226634288417,96.42603482036579,1355.0,826.0,1355.0,826.0,85.91466093955391,81.19175058382412,93.54061108082696,2.0220914E7
4G,충북,동청주팀,94982.0,190260.0,84.61597026725718,86.91964422596098,85.80340033181052,82.53146214993832,83.20937436131891,98.99633847829514,88.88111291091846,99.6232284424292,82.53146214993832,83.43923359851166,99.7245189975033,99.70676824271253,99.52366724244423,99.59820452993849,84.0735548047351,90.9497805258272,84.18238031011826,85.84527882007629,80.75406466018761,86.17453131715737,91.53065337994587,87.82586766762257,97.21731916724782,99.77945641619438,93.61283946239787,99.43419008207134,88.20852783151578,98.61106677797896,85.84527882007629,86.5159,80.75406466018761,88.29801707165608,97.88211380694584,99.70676824271253,79.75219448873108,83.5710914496076,99.92343822516018,99.9903084294605,99.97692079832838,99.3946793133445,99.36537888382871,95.9787052406449,330.0,179.0,330.0,179.0,86.78799274329478,81.35911686617543,90.94313277715467,2.0220914E7
4G,경남,동부산팀,220748.0,379045.0,83.23769658562168,86.60789529083628,85.34969936933358,77.09756287509546,83.89562880722137,98.85687573515193,88.82744366914699,99.50514936874808,77.09756287509546,84.08751581661578,99.77180083448667,99.64408465457217,99.49133542073783,99.5773101726749,84.34950324837212,90.25631496139313,85.6040408106405,83.20169202977283,80.09666446353731,86.98851514741459,90.98738195584359,89.44196166037466,97.0590076479072,99.93342341784887,95.04788909658566,99.41011112417989,90.13629204967427,98.47495982285137,83.20169202977283,86.2154,80.09666446353731,88.88789386384722,98.21272919870843,99.64408465457217,82.45754563288216,84.00488718189739,99.97693858992588,99.97524902566387,99.99708890474592,99.72831096819495,99.19651826579069,95.53533210247349,777.0,549.0,777.0,549.0,86.51264073730526,82.18636575943896,92.23002635068286,2.0220914E7
4G,강원,강릉팀,68482.0,107330.0,84.04942781004348,85.75522988002183,85.55357690701456,83.30746212917556,81.58144232396202,98.79009786930185,88.34331433053728,99.65947759901866,83.30746212917556,81.86432579105518,99.65444842505003,99.64130473026852,99.22186880282823,99.57426914328296,83.97858917165513,88.70457516113524,86.2824194862666,82.74695692268749,82.67388996518184,84.27718924411604,89.56509833839175,89.60014774780626,97.2840468808149,99.7419986030636,93.64619894397275,99.4258016708293,89.41265940087283,98.48815529957295,82.74695692268749,87.1107,82.67388996518184,86.82669046335997,97.41310571338836,99.64130473026852,81.41765219235086,83.27163726174408,99.91038686914757,99.96115034949202,99.99634778293867,99.22301921764067,99.03922041819759,97.05640506748496,244.0,187.0,244.0,187.0,85.50278520355135,82.45439313975892,92.11448514797382,2.0220914E7
4G,강원,삼척팀,37510.0,57351.0,83.89984957298181,85.97958370641258,85.668345573462,83.99096566307774,79.96050334897491,99.07766438876052,88.22517631013591,99.74003932713474,83.99096566307774,80.35657627147897,99.50710577667476,99.57165084738325,99.25008912622029,99.58348318230968,83.35051368929217,88.7831296700062,86.28831642684831,83.54293149831435,81.1923904411265,82.02867871792175,89.55099914594076,88.02090537493811,97.38357026090218,99.84423366387871,93.14089891003718,99.45121571339035,89.4727749377616,98.56792460012298,83.54293149831435,87.3423,81.1923904411265,85.37022070953935,96.49917587766727,99.57165084738325,79.71406141509574,83.7143380447128,99.94597558993536,99.98373478043546,99.99686156526747,99.41823491469627,99.1425338820808,96.97303592515068,142.0,80.0,142.0,80.0,85.16076407827266,81.54026330031168,91.83180216335971,2.0220914E7
4G,전남,목포팀,98459.0,143224.0,84.98828096072018,87.76022635434973,85.56257960335121,82.04134893987039,84.5889689453094,98.92693334696942,89.99906524527096,99.59072263730951,82.04134893987039,84.88077156538165,99.65622058483825,99.38695407119148,99.52692359150926,99.52102884730978,83.18228278750863,88.55822702468258,84.68738691680389,83.36200194493232,79.87239408847636,86.75409599774729,89.33033785368418,86.66339743190657,96.88807962599064,99.87447085065983,94.0083821674906,99.49587140429654,87.97493916375171,98.48968765668847,83.36200194493232,86.2449,79.87239408847636,89.59662270978117,97.42467557495685,99.38695407119148,78.83646250860133,82.86355621484955,99.95648150974628,99.9903598492167,99.99622835725349,99.30988144555056,99.13566785086356,96.75082956420012,311.0,167.0,311.0,167.0,85.84042797104152,80.52413760397575,90.99626084659654,2.0220914E7
4G,강남,양천팀,325538.0,719029.0,83.9087117607787,85.57738822080726,85.73626587216359,79.17893649060017,85.14225645954377,98.65489126890624,88.76301678705666,99.59989213148897,79.17893649060017,85.41181090305444,99.68440612526454,99.62101759357276,98.81638190590188,99.45994882977597,84.47121231961857,90.6310220391515,84.75648552203812,84.51500711511324,80.86286241724547,87.57778804072707,91.53878772136504,87.5518155028211,97.22813211978422,99.74340037727914,95.73541795597059,99.29869931206802,88.69585406723644,99.36092072896368,84.51500711511324,85.8628,80.86286241724547,90.06283764846157,97.61068759236082,99.62101759357276,81.28565433363991,84.06853012905361,99.91087553769347,99.98346717239734,99.9613026966042,99.77847944953514,99.00832673797616,96.23345103553125,1030.0,902.0,1030.0,902.0,86.87007567925748,82.07234895997966,92.64622363462,2.0220914E7
4G,경기,수원팀,375809.0,748121.0,82.96195476429833,85.98771365320923,85.6652850583429,75.98860481367491,84.20621553196628,98.50144965410432,89.20838193495176,99.54938373191509,75.98860481367491,84.57830703192921,99.56006272409489,99.65396043053478,98.81892805602293,99.45507564754897,84.21998050701478,90.32861784578994,85.18678978856832,83.980925522268,81.01857945449711,86.18569132806913,91.03905329971374,87.77316315876332,97.20363275048146,99.65861237246646,95.26653623849387,99.20571056087759,88.43193323644418,99.30600385591923,83.980925522268,-100.0,81.01857945449711,89.3281089467682,96.81718838919508,99.65396043053478,81.0026928187757,84.0370924052943,99.881282681659,99.98094047628989,99.95525220455661,99.75833494548452,99.21963659751059,97.10161674505474,1447.0,943.0,1447.0,943.0,86.42050612117386,82.0194548928557,92.72268797452182,2.0220914E7
4G,경기,하남팀,139847.0,313700.0,83.0963940339044,85.87859551627521,85.52804330144004,77.78830506548991,83.19063225241248,98.8667012865761,88.73733689376768,99.50094229493274,77.78830506548991,83.59432849074274,99.5170770007741,99.64082958027288,98.86732904066112,99.46190936989218,83.31055746361857,90.2643446739104,84.95333882386329,84.29261974989748,80.66764603176456,85.08936037924924,91.00846277711305,85.60775422906144,97.0091655859826,99.68236183006901,92.50168778013622,99.2637260069206,88.2909857694093,99.40222349069238,84.29261974989748,-100.0,80.66764603176456,88.43999749296188,96.55820923922929,99.64082958027288,76.5762067756476,84.16974425410896,99.88957896959559,99.98383556679597,99.96167793009653,99.71132927764148,99.18236383683893,96.93341499434635,553.0,339.0,553.0,339.0,86.1499159067301,80.47119902050703,90.49330644100878,2.0220914E7
4G,강북,성수팀,181575.0,499595.0,83.91962283136463,85.8837374734651,85.72679527835459,78.13727223499743,85.93068633864145,98.55644879414726,88.95299758268482,99.64197942687966,78.13727223499743,86.39449144750023,99.46315430406737,99.61073853448215,98.93436832575406,99.41721502573102,85.2691472030873,90.01005214265953,85.43212274455948,84.9981572117299,82.96021906581814,87.15209430823576,90.6723186456796,89.5531375706717,96.80440243399293,99.80559662109059,96.18319259405385,99.32107393912099,89.15680712760118,99.27973875870231,84.9981572117299,85.9587,82.96021906581814,90.90765941200446,96.24345200599952,99.61073853448215,83.22043821726335,84.73990613005382,99.93253795819018,99.98572040613705,99.96709864478046,99.77780092569968,99.26960453541724,96.47733167335412,598.0,455.0,598.0,455.0,86.89810660179617,83.64018780437844,91.62762840671778,2.0220912E7
4G,경기,분당팀,122262.0,422674.0,83.4406216632134,86.05434857822415,85.79439265746755,78.07188723853666,83.84185817862526,98.47452221244585,89.22720858752393,99.65025214028178,78.07188723853666,84.4911845698036,99.23148622606672,99.60864481016733,98.85216834521421,99.42266609471537,84.56860874442067,89.32285292225443,85.06269312572496,84.0297074682903,82.95511748620773,84.45916914954222,89.904136216426,89.51683544496541,97.16490686152916,99.83403641205192,95.46693665128217,99.24988206855829,88.63845348502196,99.28162093619827,84.0297074682903,-100.0,82.95511748620773,89.25037018288431,95.0035310409341,99.60864481016733,82.89832913626512,84.40238884469228,99.94243051018229,99.9826156676932,99.94853937248284,99.73235342074798,99.35344098877471,96.69120198465023,377.0,284.0,377.0,284.0,85.71860566645297,83.41861182238837,93.1675416314029,2.0220912E7
4G,충남,대전팀,185132.0,412016.0,86.00284995361349,87.66112863559859,86.13610629512492,82.64397670367158,87.57018818005892,98.7671263228271,89.95655264656331,99.77976832791536,82.64397670367158,87.8081835021419,99.72895997549342,99.66678957883212,99.53237017380495,99.55452986622947,85.75632429600685,90.81170974782898,84.61520033898267,86.39293237817064,83.14319345128919,89.85855592827924,91.5207214363234,90.9436025026495,96.7605171185031,99.82564938266687,95.40793201320012,99.44333092089016,88.6979054791918,98.58284107189296,86.39293237817064,86.8442,83.14319345128919,92.0810145196326,97.91266473228333,99.66678957883212,83.81021619622321,83.82573733358257,99.93951398306959,99.98987373123958,99.9799425335832,99.45202052124272,99.22529927936843,95.9310857155613,456.0,229.0,456.0,229.0,87.91959959831539,83.59304899369832,93.08575359541172,2.0220912E7
4G,강북,종로팀,127096.0,376805.0,83.14392745897867,84.99016321865706,85.76400738106803,77.2035881609837,84.61795107520588,98.32305472186322,88.38739650008338,99.67323519251104,77.2035881609837,85.3819645276954,99.10518168946358,99.57335414414312,98.91089869084612,99.43678480688696,84.69116739294991,88.70144501192783,85.22416817220196,84.56918552963758,83.2420952220237,84.62606579061031,89.58970425775836,89.0490273685582,97.23811981234715,99.82657176377309,95.58133694474931,99.3123746754205,88.92446962762564,99.29009090278664,84.56918552963758,86.9104,83.2420952220237,90.03681264038865,94.3932419656632,99.57335414414312,82.61996198927837,84.94429876811411,99.93983476835456,99.97773469664266,99.96512123903413,99.76541980486036,99.00852530635113,96.50240146223099,460.0,293.0,460.0,293.0,85.78021612609442,83.6021186598054,93.78766215916158,2.0220912E7
4G,전남,제주팀,81901.0,148815.0,83.74657404941007,86.18823407474123,85.76448248023961,81.72308037664287,81.31049926601656,98.40077763363551,88.77165746640615,99.61108976267734,81.72308037664287,81.69153601747955,99.53356642555791,99.46567556146762,99.50048177344124,99.52690536092443,83.76935972311092,88.37382305722676,84.2483638613914,82.38427588231713,82.6870722778201,83.31711949044556,88.97282269024709,91.73391261167772,96.47873368654245,99.84389821116679,94.22052709512305,99.39966298650675,87.58513447371473,98.3959147512526,82.38427588231713,86.3644,82.6870722778201,86.66208268361491,96.65668321292462,99.46567556146762,83.25849768683649,82.92790165547333,99.94585898601488,99.9899560256382,99.99539355011062,99.39533093039529,99.32676112220729,96.77120800216035,250.0,239.0,250.0,239.0,84.58089557284521,82.95782387337664,90.53678146456389,2.0220912E7
4G,강남,양천팀,231961.0,635574.0,83.62224033545844,85.91325077023977,85.82070443450982,77.447530698602,85.3074754384822,98.70080183549439,89.01669016955502,99.64738351051125,77.447530698602,85.6317345162251,99.62133304951162,99.6019646385775,98.9363496713053,99.40490654584612,84.84648035774562,90.35618510994817,84.87768908226046,84.79606813986851,82.9347978199964,87.37725540000632,91.26987296795002,87.68970232495174,97.02275633482701,99.77675061827044,96.05524353317085,99.31418261867461,88.92513987557788,99.25854912524036,84.79606813986851,85.8628,82.9347978199964,90.25394416614871,97.19956114233243,99.6019646385775,81.54036253166898,84.04832349574576,99.92249591579298,99.98299432579898,99.96638045459797,99.76469615587499,98.99891625977972,96.107596680012,665.0,557.0,665.0,557.0,86.85179943302087,82.84116128247037,93.40607552140989,2.0220912E7
4G,경기,수원팀,273588.0,691334.0,83.27091010065827,85.75331009827603,85.79337035808913,76.80388422446167,84.73307572180623,98.61698692297506,88.87107824949034,99.63605373834177,76.80388422446167,85.22826319628093,99.41898678219655,99.65084019474736,98.8910352218645,99.39640130739812,84.77030021082692,89.70217634348529,85.24456043778798,84.31889103913774,83.16676650976957,85.9992256805037,90.44423576373502,88.380102348895,97.13103468833809,99.79852381341907,95.87889039350684,99.2238313363262,88.61040817042996,99.2812429427661,84.31889103913774,-100.0,83.16676650976957,89.90245334073113,95.99354557604813,99.65084019474736,82.14093308502339,84.36546154448249,99.93007649402415,99.98024684015053,99.96296076066133,99.74700119181203,99.179539288509,96.95404795364414,862.0,585.0,862.0,585.0,86.31621337522867,83.22438704642515,92.86586459874484,2.0220912E7
4G,경기,하남팀,104431.0,349966.0,82.52482680167927,84.72897975236033,85.61242892825729,76.79020937734929,82.96768914875013,98.8189687648232,87.70017228376314,99.54525452496442,76.79020937734929,83.55673915280168,99.2950299281374,99.64921920972384,98.92059999874054,99.40650060276701,83.62153117189155,89.21103505673483,84.77451728592305,84.09716462051173,82.64127797232894,83.9788254234068,90.11780817040382,87.38368514891799,96.44116505921171,99.74901066759428,93.48164382405271,99.25449076790183,88.34428017789749,99.31045379125678,84.09716462051173,-100.0,82.64127797232894,88.4056358223638,95.32700398575271,99.64921920972384,78.58284387376267,83.9589083953254,99.91283112973657,99.97149646181234,99.958756976089,99.68572888531038,98.99379142471557,96.68001820650919,440.0,317.0,440.0,317.0,85.51538559664411,81.727676747139,87.72604555732589,2.0220912E7
4G,경남,울산팀,173048.0,351319.0,84.82755054019552,87.33039246356061,85.46549048698269,80.70819698827722,85.80612222196154,98.87995189607624,89.67214617843554,99.56342631426557,80.70819698827722,86.06447370378427,99.69981634615937,99.60830026461595,99.54981708549451,99.57376363214748,84.7606877384655,89.67441921190805,85.16359764590962,83.72918895113895,82.09668778332353,88.20798340165088,90.67346897527989,90.52192318364007,96.51011217817349,99.92100519000299,95.16655351508382,99.44376361977442,89.86875360691738,98.4812424106625,83.72918895113895,86.2772,82.09668778332353,90.62656519179991,97.71401171085357,99.60830026461595,83.07449853689361,83.31154820262023,99.9726322073738,99.98193146380578,99.99725597362828,99.45331875594086,98.89818954247332,95.29447645873726,523.0,453.0,523.0,453.0,86.69379730265187,82.82757817427914,91.36379150311208,2.0220912E7
4G,인천,남인천팀,236323.0,530285.0,83.14922746225196,85.81765114826801,85.7960211239013,76.51487105899254,84.46836651784602,98.81464337880797,88.78141483816756,99.60359849657289,76.51487105899254,84.85850296067508,99.54025061812621,99.62542762517593,98.90765658779716,99.41756755316212,84.51430006189591,90.27416869938692,84.99653082937607,84.32413351270895,82.22448668453673,86.29367004306128,91.11040624358776,88.00738322702749,97.11814068451399,99.7824407306041,95.55629757280695,99.31439707421569,88.87136790302323,99.27918998170234,84.32413351270895,-100.0,82.22448668453673,89.57692673934737,96.69690704522976,99.62542762517593,81.49536409384439,83.94957227959445,99.92447744520493,99.97376711193803,99.96537676434158,99.73955744120461,99.08217120449982,96.30018576888064,918.0,568.0,918.0,568.0,86.4721257711333,82.55647435265853,92.35769409225095,2.0220912E7
4G,충북,동청주팀,75352.0,223782.0,83.77948697751324,85.33843398284817,85.89848769032777,80.34071755729596,83.54030867958109,98.99893414234883,87.27261309757843,99.66483343900107,80.34071755729596,83.79924705296568,99.69100155133741,99.70450725841135,99.55972080425238,99.5763965448305,84.28110943944922,90.49197237238236,84.24659388523663,85.32764849163307,82.09880533734261,86.29251566273389,91.10993561107493,89.3576149304712,96.54519887453526,99.773778276323,94.15767949715755,99.4205420639507,88.3528255738077,98.5735618437791,85.32764849163307,86.5159,82.09880533734261,88.62676402894472,97.65476652089525,99.70450725841135,81.04652813245542,82.77227535790783,99.92146069721825,99.9895133054539,99.9739899123008,99.33675953244864,99.32173891404062,95.90820911109147,311.0,163.0,311.0,163.0,86.58968260299649,81.97253627590196,91.33561500886599,2.0220912E7
4G,경남,동부산팀,182575.0,390961.0,83.99160698019713,86.45488378055927,85.37377846462913,77.97097319572914,86.166792479871,98.84606738431312,88.69624374096313,99.51585236676263,77.97097319572914,86.39303770684673,99.73812099564847,99.64103759919006,99.52810485345948,99.55775107139141,85.18934140062491,90.23099898055358,85.81726151437181,83.49374004884545,81.77238907447007,88.74677482271676,91.01295456995871,91.3368297835477,96.7687966317888,99.93031399911598,95.3468270180441,99.41511209784991,90.19985450575372,98.49723072016256,83.49374004884545,86.2154,81.77238907447007,90.90642706344276,97.97600995966991,99.64103759919006,84.21409212410863,83.93298568030505,99.97586045130662,99.96048319445876,99.99770717521125,99.74440112221504,99.14083045309329,95.70098510206518,619.0,414.0,619.0,414.0,87.0721938416219,83.30648895962793,92.01343425208806,2.0220912E7
4G,강원,강릉팀,63100.0,136191.0,83.85538307051935,84.70490249594675,85.58221004979669,82.73380530157903,82.40061443475493,98.8067214853362,87.22175569883736,99.6736528008189,82.73380530157903,82.62986783772864,99.72255383074807,99.64384938061607,99.22792853190455,99.55121294014094,84.38738165229987,89.08171729829492,85.96211228405464,82.74581743427383,84.06182733112782,85.37736825462707,89.8821359773213,91.32758356920085,96.73259208530848,99.66576995923361,93.36882958072594,99.4170251092196,89.29355799269861,98.45913692243683,82.74581743427383,87.1107,84.06182733112782,87.54851225068427,97.86862723637869,99.64384938061607,82.20963751185785,82.67756361737567,99.88378359948491,99.98225247963315,99.99539386977493,99.246679393267,99.10947968656605,96.83362427871155,241.0,173.0,241.0,173.0,85.79175381781262,82.98300948678711,90.03362857789612,2.0220912E7
4G,강원,삼척팀,33366.0,66730.0,84.00751408424898,84.96036479078535,85.7121794914182,84.03215732192282,81.32535473286957,98.9588019836252,87.27582198933196,99.74901440186265,84.03215732192282,81.7056358142383,99.5345717861699,99.56387584515032,99.29490479814037,99.55587329230588,83.62357464320138,88.88478389539787,86.20294603810564,83.82288453464163,82.42638586975735,83.4175363388732,89.66481801398747,88.87183234794846,96.57039556161578,99.79772991049637,92.54842368418535,99.45096289121183,89.48795777321158,98.51205001693502,83.82288453464163,87.3423,82.42638586975735,86.67553772762675,96.66272185672588,99.56387584515032,79.2679877251519,83.30096115903532,99.92980017057175,99.98484134343217,99.99686749695094,99.4302516882399,99.1300555380953,96.86090421533548,110.0,84.0,110.0,84.0,85.58203770175459,81.66511158464819,90.809872922045,2.0220912E7
4G,전남,목포팀,86713.0,155526.0,84.70218747052633,87.18484873135453,85.62680299501062,81.05683415027264,84.94026400546753,98.95590455523745,89.43070164883963,99.5859280368783,81.05683415027264,85.22478760890885,99.66614923730056,99.36322509672353,99.54967695997694,99.49953253916362,83.6891289340468,88.74072721895975,84.82779605863242,83.1001964844163,81.37866830648576,87.08463897668672,89.59112356158005,88.77866940898839,96.2141127049335,99.81130639789781,94.2135821641643,99.49605671614226,88.11385255757293,98.46991584032756,83.1001964844163,86.2449,81.37866830648576,89.89940861453836,97.48976907656103,99.36322509672353,80.32313812242886,82.61794812134487,99.93452470125749,99.99103867599416,99.99673741259032,99.26960647838793,99.05080290455808,96.75827665365132,255.0,165.0,255.0,165.0,85.93833968467379,81.43991818341983,90.63567160491176,2.0220912E7
4G,충남,천안팀,232917.0,488402.0,84.59711650951736,87.6419219704812,85.87662407355101,81.12828710962933,83.74163288440788,98.80472857942382,89.89011769002123,99.60189324010746,81.12828710962933,83.96849845420947,99.72982061847242,99.68926161614502,99.50224930938309,99.60077155844549,84.89492189784798,90.13038316923965,85.05213042190903,85.40286293551797,82.0873240121449,86.66230141022773,90.83738413921499,92.54240744452152,97.34377234805315,99.73408246783626,93.96055031476354,99.37918388421734,88.10153840335184,98.64020604344981,85.40286293551797,86.4545,82.0873240121449,88.78030972421544,97.9185971757297,99.68926161614502,84.41859386638542,82.42785505588678,99.90762688119665,99.98581612210475,99.97206530663357,99.40013221147862,99.2216850180408,97.1418295295135,665.0,393.0,665.0,393.0,86.8119194842236,82.97792431147236,92.44508706997418,2.0220908E7
4G,전북,군산팀,104317.0,205503.0,85.06684536322463,87.79543764608675,85.83998308333464,82.02350646991695,84.60845425356015,98.91378939485884,89.92792848965908,99.67470491512363,82.02350646991695,84.86391784060152,99.69897266878347,99.4377853162399,99.49638888254982,99.5694153138548,84.73866001329166,89.52024444874354,84.99293628236094,84.02047703836321,81.78245158137146,87.0366952404775,90.1345915104611,92.36517507044441,97.31330182152976,99.78703284890649,93.91106753913888,99.45266940512923,88.08396877053026,98.58709156525347,84.02047703836321,86.2257,81.78245158137146,89.58171712437857,97.70832463150478,99.4377853162399,84.2308828437222,83.24086089719741,99.92607637400349,99.98768787042215,99.99557928928924,99.31464025758486,99.31841144290728,97.0218417397489,253.0,279.0,253.0,279.0,86.3925882524863,83.08473177409702,93.2203069741548,2.0220908E7
4G,강남,강남팀,293964.0,709856.0,82.98771896979343,84.77541251782345,85.57600617447352,77.66513439870343,83.93432278817335,98.20170215160559,88.32105858904384,99.50050084645942,77.66513439870343,84.31358349574145,99.55017840323764,99.54566427073212,98.75374537741166,99.51145385996779,85.1472719701701,90.02052300518972,85.07621262905752,83.75458908095415,82.15629527191936,85.8104572206558,90.88051858073321,93.26754827168217,97.0775502131496,99.66788024918937,95.5880399430959,99.279308478911,88.43841974087103,99.31849146054,83.75458908095415,86.1412,82.15629527191936,89.09135401701776,96.75698066375479,99.54566427073212,86.25974042395818,83.97125967325015,99.88452085422331,99.95984610440092,99.9450708576907,99.77705310149729,99.0537074513065,96.89657598479505,1013.0,1037.0,1013.0,1037.0,86.16544548396429,84.1290984563759,93.19170542132822,2.0220908E7
4G,경북,안동팀,93484.0,145740.0,84.60544131734471,86.88959905627983,85.60629533914431,83.77579331224925,82.15007756170544,98.98747658835318,88.95856449641771,99.59164575334472,83.77579331224925,82.51963785758124,99.55215472889785,99.43144131050853,99.5516879597513,99.57715193539549,83.4805581073953,89.29533042762645,84.8872346229103,84.71550279140774,80.83866494050694,84.13885471069408,90.04050986105385,88.07358146294442,97.2772508561155,99.89225166135017,92.78616888561956,99.43492655603117,88.55051192114576,98.57666182667774,84.71550279140774,86.5889,80.83866494050694,87.44533910750374,96.7689870730241,99.43144131050853,79.40941404535964,83.35757774402626,99.96265523299974,99.98557900062856,99.99339422996604,99.63552295424219,99.17239536451167,96.40783990028909,332.0,141.0,332.0,141.0,85.75923063815965,81.20188557663094,93.16803397736827,2.0220908E7
4G,경기,평택팀,341757.0,735072.0,82.53932226201951,85.5888640562448,85.62041106846208,76.32858005095332,82.61943387241783,98.70850381904262,88.57937420098675,99.4855296330201,76.32858005095332,82.98140354503256,99.563794227199,99.68614360529166,98.89996424279873,99.47865168335397,84.16857159751419,90.14327102200163,84.58013517310307,83.72513245212046,82.09226229681434,84.83185601954102,90.95739316839527,90.47839543298336,97.53541179881015,99.68760644705095,93.65391719039,99.19815268611283,88.11309666556171,99.34968506761726,83.72513245212046,-100.0,82.09226229681434,87.8758005187312,96.84002193589137,99.68614360529166,82.38996673087321,83.06890455732288,99.89141029047744,99.97858488570822,99.94988079269169,99.67379397345383,99.10494120594858,96.76634241305905,1409.0,961.0,1409.0,961.0,85.82009866669155,82.51704452833681,90.34454226938273,2.0220908E7
